0.0,1.35608709271e-24,1.10991716032e-22
1.35608709271e-24,1.35598588747e-24,1.10983432683e-22
2.71197177494e-24,1.35568228686e-24,1.10958583871e-22
4.06745166643e-24,1.35517633618e-24,1.10917173305e-22
5.42232444731e-24,1.35446811097e-24,1.10859207167e-22
6.77638788837e-24,1.35355771693e-24,1.10784694108e-22
8.12943988117e-24,1.35244528994e-24,1.10693645251e-22
9.48127846825e-24,1.35113099605e-24,1.10586074185e-22
4.55217863849e-05,5.67195145153e-06,0.000464232443654
1.21805085311e-23,1.34789762235e-24,1.10321432115e-22
1.3527497118e-23,1.34597902516e-24,1.10164400612e-22
1.48724665814e-23,1.34385952623e-24,1.09990925896e-22
1.62152161704e-23,1.34153944191e-24,1.09801033859e-22
1.75555454652e-23,1.3390191185e-24,1.09594752845e-22
1.88932544074e-23,1.33629893219e-24,1.09372113644e-22
2.02281433296e-23,1.33337928899e-24,1.09133149488e-22
2.15600129854e-23,1.3302606247e-24,1.08877896043e-22
2.12233945088e-05,1.23040133135e-06,0.000100704708355
2.4213899795e-23,1.32342812443e-24,1.08318676112e-22
2.55355208279e-23,1.31971530827e-24,1.08014793096e-22
2.68533304116e-23,1.31580551052e-24,1.07694787718e-22
2.81671318489e-23,1.31169931474e-24,1.07358707743e-22
2.9476729041e-23,1.30739733383e-24,1.07006603335e-22
3.07819265166e-23,1.3029002099e-24,1.06638527048e-22
3.20825294608e-23,1.29820861421e-24,1.06254533822e-22
3.3378343745e-23,1.29332324701e-24,1.05854680973e-22
3.24677531979e-06,1.20644388829e-07,9.87438625273e-06
3.595483342e-23,1.28297414371e-24,1.05007637489e-22
3.72351242423e-23,1.27751195232e-24,1.04560573286e-22
3.85098573246e-23,1.27185907863e-24,1.040979023e-22
3.97788423995e-23,1.26601636638e-24,1.03619693591e-22
4.10418900574e-23,1.25998468768e-24,1.03126018536e-22
4.22988117749e-23,1.2537649428e-24,1.02616950821e-22
4.3549419943e-23,1.24735806012e-24,1.02092566431e-22
4.47935278951e-23,1.24076499592e-24,1.01552943635e-22
1.26762250406e-07,3.39821219489e-09,2.78133613232e-07
4.72615013637e-23,1.22702428699e-24,1.00428307266e-22
4.84849985088e-23,1.21987869319e-24,9.98434615564e-23
4.97012587501e-23,1.21255101947e-24,9.92437131444e-23
5.09101005478e-23,1.20504235957e-24,9.86291515483e-23
5.21113434692e-23,1.19735383422e-24,9.7999868498e-23
5.33048082162e-23,1.18948659102e-24,9.73559579208e-23
5.44903166513e-23,1.18144180425e-24,9.66975159273e-23
5.56676918247e-23,1.17322067468e-24,9.60246407968e-23
2.4992899978e-06,5.12209729753e-08,4.19228508104e-06
5.79973406835e-23,1.15625432161e-24,9.46359949997e-23
5.91492666439e-23,1.14751163053e-24,9.39204316033e-23
6.02923639445e-23,1.13859766108e-24,9.31908495795e-23
6.1426461966e-23,1.12951374377e-24,9.24473578262e-23
6.25513914321e-23,1.12026123448e-24,9.16900673174e-23
6.3666984435e-23,1.11084151423e-24,9.0919091087e-23
6.47730744605e-23,1.10125598902e-24,9.01345442113e-23
6.5869496413e-23,1.0915060896e-24,8.93365437923e-23
1.79670061483e-06,2.9023489767e-08,2.37548676025e-06
6.80326829555e-23,1.07151901352e-24,8.77006607551e-23
6.90991246668e-23,1.06128482016e-24,8.68630223099e-23
7.01552525958e-23,1.0508922187e-24,8.60124186311e-23
7.12009091042e-23,1.04034276036e-24,8.51489766802e-23
7.22359381165e-23,1.02963801974e-24,8.42728253352e-23
7.32601851437e-23,1.01877959466e-24,8.33840953711e-23
7.42734973058e-23,1.00776910585e-24,8.24829194403e-23
7.52757233554e-23,9.96608196729e-25,8.15694320529e-23
