0.0,2.95122327032e-25,2.41548892345e-23
2.95122327032e-25,2.95100301953e-25,2.41530865469e-23
5.90200603905e-25,2.95034230002e-25,2.41476787532e-23
8.85190787035e-25,2.94924121041e-25,2.41386666606e-23
1.18004884599e-24,2.94769991506e-25,2.41260516142e-23
1.47473077005e-24,2.94571864402e-25,2.41098354969e-23
1.76919257479e-24,2.94329769301e-25,2.40900207293e-23
2.06339030865e-24,2.94043742339e-25,2.40666102688e-23
9.98269726118e-06,1.24383023421e-06,0.000101803824319
2.65081796107e-24,2.93340070153e-25,2.40090167824e-23
2.94396019978e-24,2.92922529959e-25,2.3974842353e-23
3.23666302099e-24,2.9246126795e-25,2.39370894223e-23
3.52888273568e-24,2.91956352972e-25,2.38957636254e-23
3.82057572693e-24,2.91407860392e-25,2.38508711306e-23
4.11169845646e-24,2.90815872076e-25,2.38024186386e-23
4.40220747108e-24,2.90180476386e-25,2.37504133814e-23
4.69205940923e-24,2.89501768161e-25,2.36948631214e-23
4.1672628464e-06,2.41592161527e-07,1.97736035774e-05
5.26961910664e-24,2.88014825773e-25,2.35731612867e-23
5.55724065895e-24,2.87206813552e-25,2.35070278772e-23
5.84403273375e-24,2.86355932648e-25,2.34373857929e-23
6.12995252425e-24,2.85462310062e-25,2.33642454284e-23
6.41495735387e-24,2.84526079179e-25,2.32876177007e-23
6.6990046826e-24,2.83547379739e-25,2.32075140474e-23
6.98205211335e-24,2.82526357825e-25,2.31239464249e-23
7.26405739825e-24,2.81463165835e-25,2.30369273063e-23
1.09030422065e-06,4.05137631593e-08,3.31593163901e-06
7.82477332318e-24,2.79210912668e-25,2.28525870488e-23
8.10340027035e-24,2.78022187665e-25,2.27552934246e-23
8.38081769851e-24,2.7679196488e-25,2.26546033298e-23
8.65698420011e-24,2.75520427939e-25,2.25505317935e-23
8.93185855438e-24,2.74207766632e-25,2.24430943495e-23
9.20539973338e-24,2.72854176888e-25,2.23323070341e-23
9.47756690816e-24,2.71459860744e-25,2.22181863833e-23
9.74831945487e-24,2.70025026316e-25,2.21007494309e-23
4.72045959333e-08,1.26544955649e-09,1.03573301879e-07
1.02854192304e-23,2.67034665285e-25,2.18559972287e-23
1.05516862914e-23,2.65479585025e-25,2.17287185107e-23
1.08163784005e-23,2.63884879102e-25,2.15981965494e-23
1.10794560496e-23,2.62250785542e-25,2.14644508266e-23
1.13408799715e-23,2.60577548252e-25,2.13275013053e-23
1.16006111461e-23,2.5886541698e-25,2.11873684267e-23
1.18586108055e-23,2.5711464728e-25,2.10440731071e-23
1.21148404406e-23,2.55325500474e-25,2.08976367349e-23
4.51386357026e-07,9.25080659508e-09,7.57151147731e-07
1.26218369278e-23,2.51633149425e-25,2.05954287268e-23
1.28725281053e-23,2.49730496306e-25,2.04397021988e-23
1.31212979205e-23,2.47790568244e-25,2.02809248269e-23
1.33681092418e-23,2.45813654793e-25,2.01191203104e-23
1.361292523e-23,2.43800051029e-25,1.99543128003e-23
1.38557093438e-23,2.41750057504e-25,1.9786526896e-23
1.40964253451e-23,2.39663980201e-25,1.96157876412e-23
