0.0,1.16904059717e-25,9.5682513821e-24
1.16904059717e-25,1.16895335127e-25,9.56753730025e-24
2.33790670254e-25,1.1686916266e-25,9.56539516128e-24
3.50642385037e-25,1.16825546223e-25,9.56182528494e-24
4.67441762699e-25,1.16764492325e-25,9.55682820406e-24
5.84171369687e-25,1.1668601008e-25,9.55040466452e-24
7.00813782859e-25,1.16590111202e-25,9.54255562509e-24
8.1735159209e-25,1.16476810004e-25,9.53328225732e-24
4.29214779491e-06,5.34795662668e-07,4.37714425903e-05
1.05004383889e-24,1.16198070892e-25,9.51046828578e-24
1.16616354465e-24,1.16032674583e-25,9.49693108724e-24
1.28210918805e-24,1.15849959158e-25,9.48197637031e-24
1.39786346297e-24,1.15649951889e-25,9.46560636714e-24
1.51340909183e-24,1.15432682629e-25,9.44782352114e-24
1.62872882823e-24,1.1519818381e-25,9.42863048659e-24
1.74380545945e-24,1.1494649043e-25,9.40803012825e-24
1.85862180909e-24,1.1467764006e-25,9.38602552094e-24
1.51675955553e-06,8.7932351052e-08,7.19700275186e-06
2.08740515474e-24,1.14088631416e-25,9.33781690623e-24
2.2013380024e-24,1.13768561058e-25,9.31162009448e-24
2.31494227686e-24,1.13431509527e-25,9.28403342398e-24
2.42820102146e-24,1.13077527132e-25,9.25506101235e-24
2.54109733112e-24,1.12706666709e-25,9.22470718404e-24
2.65361435488e-24,1.12318983612e-25,9.19297646966e-24
2.76573529835e-24,1.11914535707e-25,9.15987360537e-24
2.87744342629e-24,1.11493383363e-25,9.12540353212e-24
7.98950571425e-07,2.96875804145e-08,2.42984061478e-06
3.09955460517e-24,1.10601219285e-25,9.05238254218e-24
3.20992450364e-24,1.10130340717e-25,9.01384252465e-24
3.31981528661e-24,1.09643024019e-25,8.97395709485e-24
3.42921055168e-24,1.09139341929e-25,8.93273220613e-24
3.53809397047e-24,1.08619369627e-25,8.89017401173e-24
3.64644929094e-24,1.08083184724e-25,8.84628886392e-24
3.75426033991e-24,1.07530867252e-25,8.80108331303e-24
3.86151102544e-24,1.06962499649e-25,8.75456410647e-24
7.00661205337e-08,1.8783158589e-09,1.53734595329e-07
4.07426735894e-24,1.05777955775e-25,8.65761269532e-24
4.17974125076e-24,1.05161956309e-25,8.60719496176e-24
4.28459127156e-24,1.04530260299e-25,8.55549251245e-24
4.38880177136e-24,1.03882962031e-25,8.5025130645e-24
4.49235719562e-24,1.03220158122e-25,8.44826452569e-24
