0.0,4.11559056969e-26,3.36848910568e-24
4.11559056969e-26,4.11528342177e-26,3.3682377142e-24
8.23056684353e-26,4.11436202385e-26,3.36748357726e-24
1.23443146174e-25,4.11282651346e-26,3.36622680744e-24
1.64562198704e-25,4.11067711979e-26,3.36446759233e-24
2.0565668857e-25,4.10791416366e-26,3.36220619449e-24
2.46720481978e-25,4.10453805748e-26,3.35944295147e-24
2.87747449719e-25,4.10054930516e-26,3.35617827572e-24
6.00568585066e-07,7.48300127988e-08,6.12461513415e-06
3.6966641976e-25,4.09073633491e-26,3.34814664993e-24
4.10546194779e-25,4.08491358168e-26,3.34338089869e-24
4.51364691394e-25,4.07848111147e-26,3.33811611216e-24
4.92115817008e-25,4.0714398844e-26,3.33235307614e-24
5.32793489082e-25,4.06379095144e-26,3.32609265084e-24
5.73391636037e-25,4.0555354543e-26,3.3193357707e-24
6.13904198168e-25,4.04667462517e-26,3.31208344424e-24
6.54325128541e-25,4.03720978664e-26,3.30433675396e-24
8.62776206405e-07,5.00184356739e-08,4.09386096109e-06
7.3486797557e-25,4.01647382224e-26,3.28736498065e-24
7.74977870345e-25,4.00520579142e-26,3.27814243083e-24
8.14972091398e-25,3.99333994087e-26,3.26843058325e-24
8.54844669163e-25,3.98087804169e-26,3.25823088751e-24
8.94589652232e-25,3.96782195395e-26,3.247544866e-24
9.34201108242e-25,3.9541736264e-26,3.23637411375e-24
9.7367312476e-25,3.93993509622e-26,3.2247202981e-24
1.01299981017e-24,3.92510848865e-26,3.2125851585e-24
1.69430422837e-07,6.29573278063e-09,5.15287099743e-07
1.0911937305e-24,3.89369998091e-26,3.18687822426e-24
1.13004929415e-24,3.8771227688e-26,3.17331026664e-24
1.16873618588e-24,3.8599668547e-26,3.15926865858e-24
1.20724863125e-24,3.84223479934e-26,3.14475549594e-24
1.24558088186e-24,3.8239292494e-26,3.12977294495e-24
1.28372721623e-24,3.80505293718e-26,3.11432324193e-24
1.32168194061e-24,3.78560868017e-26,3.0984086929e-24
1.35943938984e-24,3.76559938065e-26,3.08203167329e-24
4.92332033076e-07,1.31983197946e-08,1.08024342287e-06
1.43433995034e-24,3.72389768433e-26,3.04790006876e-24
1.47147188191e-24,3.70221151196e-26,3.03015057834e-24
1.50838418058e-24,3.67997274498e-26,3.0119488056e-24
1.54507133681e-24,3.65718470278e-26,2.99329746732e-24
1.58152787464e-24,3.6338507867e-26,2.97419934744e-24
1.61774835254e-24,3.60997447959e-26,2.95465729654e-24
1.65372736423e-24,3.58555934523e-26,2.93467423148e-24
1.68945953944e-24,3.56060902785e-26,2.91425313496e-24
2.65554627379e-07,5.44233218412e-09,4.45438786033e-07
1.76016208448e-24,3.50911781975e-26,2.8721091047e-24
1.79512190118e-24,3.48258461465e-26,2.85039246141e-24
1.82981377677e-24,3.4555315966e-26,2.8282503666e-24
1.86423253311e-24,3.42796280356e-26,2.80568612523e-24
1.89837303284e-24,3.39988235046e-26,2.78270310523e-24
1.93223018012e-24,3.37129442862e-26,2.75930473709e-24
1.96579892141e-24,3.34220330508e-26,2.73549451324e-24
1.99907424622e-24,3.312613322e-26,2.71127598763e-24
4.27912061903e-07,6.91239333214e-09,5.65758941257e-07
2.06472482414e-24,3.25195451753e-26,2.66162855099e-24
2.0970902782e-24,3.2208947501e-26,2.63620705038e-24
2.12914271914e-24,3.18935422974e-26,2.61039206771e-24
2.1608773628e-24,3.1573376642e-26,2.58418745615e-24
2.19228947243e-24,3.1248498323e-26,2.55759712702e-24
2.22337435944e-24,3.09189558319e-26,2.5306250492e-24
2.25412738409e-24,3.05847983565e-26,2.50327524857e-24
2.28454395616e-24,3.02460757733e-26,2.47555180737e-24
5.09229910723e-07,6.57880036726e-09,5.38455344144e-07
2.34434963344e-24,2.95551381892e-26,2.41900061052e-24
2.37372981202e-24,2.92030263182e-26,2.39018129574e-24
2.40275568607e-24,2.88465555836e-26,2.36100522087e-24
2.43142292318e-24,2.84857791926e-26,2.33147674076e-24
2.45972724446e-24,2.81207509948e-26,2.30160026284e-24
2.48766442517e-24,2.77515254746e-26,2.27138024651e-24
2.51523029541e-24,2.73781577429e-26,2.24082120242e-24
2.54242074066e-24,2.70007035287e-26,2.20992769184e-24
