5.358506413188631e-05,2.333509642565985e-06,6.286625363341012e-05
3.507606163979399e-05,1.2078130421632705e-06,3.21768131728182e-05
6.15047194336093e-05,1.20735762241074e-06,3.3195463741581e-05
0.000103603331459369,3.3134416722713363e-06,8.94685416762044e-05
8.0423135725753e-06,3.96205974160732e-07,1.084259299145664e-05
3.414917767564431e-06,1.621254645331597e-07,4.4523314887427806e-06
4.870099781875921e-06,1.214644448296815e-07,3.3490193746661506e-06
2.52285557012567e-05,1.3335860408169707e-06,3.639371231604365e-05
2.4825644872410998e-05,9.60489021156772e-07,2.6733072982378695e-05
2.3882045686778423e-06,9.783888679092591e-08,2.658597189348202e-06
5.436167439761411e-05,1.5137835577959797e-06,4.0848812378844925e-05
2.4825644872410998e-05,9.60489021156772e-07,2.6733072982378695e-05
1.23847760706722e-05,4.62293361504864e-07,1.2478961869419459e-05
1.26123646764161e-05,3.94060097816201e-07,1.062939815629756e-05
8.6322714801161e-06,2.90867619889277e-07,7.86472806638903e-06
3.0969144435797206e-05,1.1944344288793819e-06,3.25387284143263e-05
