8.056717003041882,2.4213154684513496,5.16783956430167
3.7894156170629034,1.6383585864148402,3.4817775634617645
2.052503315156121,1.306995638886778,2.8497699246698294
5.06058665276714,3.14004389336449,6.784297442068967
7.200975729529532,3.29213171077216,6.976903411721859
8.715922063294691,2.60125398738688,5.57945658094403
8.19943154637032,3.53759895280678,7.56285214057191
1.3550724188821128,0.853503167030188,1.8538078555398854
0.07921582970235594,0.04444138410163732,0.0962180811068824
0.4341885265400359,0.19669232878548631,0.42708302074136195
0.11210943205367518,0.05038098790326751,0.10893381016268686
0.07921582970235594,0.04444138410163732,0.0962180811068824
0.6742224031028611,0.283563747984649,0.6043537047627512
0.2888458959857879,0.17201373236988002,0.37297344949869593
0.09409265406469298,0.036023349128172504,0.07668838069373561
2.62269420190491,1.1587207440577851,2.478973064443187
